deviceid,station_id,feeder,district,substation,kva,ct,installation_type,latitude,longitude,mea_no,address,hv,lv,installation_date,manufacturer,genre,ct_high,ct_low,tap_changer
236200408,KTT0529,PI436,คลองเตย,NULL,150.0,400/5,แขวนเสา,13.715329,100.563967,4DD-8115,NULL,NULL,NULL,2021-08-17,NULL,TLM,400,5,manual
WL25510,WL25510,WL25,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7552957534797,100.501478622516,LL-1394,ถ.ดินสอ  ใกล้โรงหนังพาราไดซ์เก่า,12000,380,2020-11-09,เจริญชัย,Network Transformer,1,1,manual
SD14501,SD14501,SD14,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7508021354489,100.508330393073,LL-1404,ถ.วรจักร  ใกล้ ซ.ราชสีห์,12000,380,2020-11-29,เจริญชัย,Network Transformer,1,1,manual
236201111,BKT2608,SS425,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.753027,100.569761,4EE-5756,NULL,NULL,NULL,2021-11-08,NULL,TLM,400,5,manual
236200877,BKT0752,SG413,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.709289,100.600058,4EE-2802,NULL,NULL,NULL,2021-12-17,NULL,TLM,800,5,manual
236200672,BKT1287,SV436,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.738423681,100.584216143,2EE-9589,NULL,NULL,NULL,2021-09-27,NULL,TLM,400,5,manual
236201372,KTT0515,PI436,คลองเตย,NULL,500.0,1400/5,นั่งร้าน,13.714152438,100.570336279,0,NULL,NULL,NULL,2022-05-15,NULL,TLM,1400,5,manual
SD41505,SD41505,SD41,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7496266549626,100.512930539659,LL-0190,ถ.ยุคล 1  ใกล้ ถ.เฉลิมเขตต์ 1,12000,380,1970-01-24,OSAKA,Network Transformer,1,1,manual
236201494,BKT1400,SV422,บางกะปิ,NULL,500.0,800/5,นั่งร้าน,13.747497078,100.573101599,4LL-3205,NULL,NULL,NULL,2022-08-28,NULL,TLM,800,5,manual
236200729,KTT1194,YK415,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.7225088623764,100.54492724581,2EE-3053,NULL,NULL,NULL,2021-08-25,NULL,TLM,400,5,manual
WL22517,WL22517,WL22,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7461176331583,100.497715483884,LL-1240,ถ.บ้านหม้อ  ซ.ทิพย์วารี,12000,380,1996-09-10,ไทยทราโฟ,Network Transformer,1,1,manual
236201121,BKT0101,RH411,บางกะปิ,NULL,150.0,800/5,แขวนเสา,13.751813444,100.637336439,4DD-10774,NULL,NULL,NULL,2021-12-01,NULL,TLM,800,5,manual
236200799,KTT0806,SA422,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.7191812264304,100.563598452502,2EE-0145,NULL,NULL,NULL,2021-08-27,NULL,TLM,400,5,manual
WL14514,WL14514,WL14,วัดเลียบ,WL,500,1/1,แขวนเสา,13.753702553306,100.489671213853,LL-1438,ถ.มหาราช  ซ.ศิลปกร,12000,380,2021-03-14,ถิรไทย,Network Transformer,1,1,manual
236200773,KTT1252,YK425,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.724723119,100.534593,2LL-2210,NULL,NULL,NULL,2022-02-13,NULL,TLM,800,5,manual
236200060,BKT2104,BA424,บางกะปิ,NULL,750.0,1400/5,นั่งร้าน,13.7440332280952,100.602025633055,2MM-0371,NULL,NULL,NULL,2024-05-25,NULL,TLM,1400,5,manual
236200888,BKT2280,RH431,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.755525,100.633967,4EE-1467,NULL,NULL,NULL,2021-11-29,NULL,TLM,800,5,manual
236200415,KTT0290,NN415,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.736814869,100.553064003,2MM-0533,NULL,NULL,NULL,2021-11-28,NULL,TLM,1400,5,manual
BR15507,BR15507,BR15,วัดเลียบ,BR,500,1/1,แขวนเสา,13.7598570390636,100.497331608912,LL-096,ถ.รามบุตรี  หน้าโรงแรมเวียงใต้,12000,380,1977-06-20,Torishima,Network Transformer,1,1,manual
236200397,KTT1041,SWG14,คลองเตย,NULL,150.0,400/5,แขวนเสา,13.720982,100.516095,2DD-5717,NULL,NULL,NULL,2021-08-22,NULL,TLM,400,5,manual
236201636,KTT1163,WB13,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.748923377,100.541784712,2MM-0651,NULL,NULL,NULL,2022-09-03,NULL,TLM,1400,5,manual
BR12512,BR12512,BR12,วัดเลียบ,BR,500,1/1,แขวนเสา,13.7566326726051,100.509766606093,LL-1370,ถ.จักรพรรดิพงษ์  สี่แยกหลานหลวง,12000,380,2020-08-30,เจริญชัย,Network Transformer,1,1,manual
236201220,KTT0291,NN415,คลองเตย,NULL,500.0,2000/5,นั่งร้าน,13.739512805,100.552992939,2NN-0588,NULL,NULL,NULL,2022-08-21,NULL,TLM,2000,5,manual
236200383,KTT0321,NN418,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.7494589,100.5556056,2LL-0875,NULL,NULL,NULL,2021-11-21,NULL,TLM,800,5,manual
236200431,KTT0600,PK416,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.712724468,100.587520591,4MM-0493,NULL,NULL,NULL,2022-01-15,NULL,TLM,1400,5,manual
236201302,KTT0461,PI424,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.712885628,100.558924244,4MM-0925,NULL,NULL,NULL,2022-07-07,NULL,TLM,1400,5,manual
236201339,KTT0937,SAM43,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.745665143,100.53287631,2NN-0286,NULL,NULL,NULL,2022-06-16,NULL,TLM,1400,5,manual
236200112,KTT0168,KT426,คลองเตย,NULL,150.0,400/5,แขวนเสา,13.728725081,100.551120215,4DD-6186,NULL,NULL,NULL,2021-06-12,NULL,TLM,400,5,manual
236200879,BKT1376,PA412,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.740717,100.562027,4EE-4519,NULL,NULL,NULL,2021-11-05,NULL,TLM,400,5,manual
236200724,KTT0869,SAM13,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.733032093,100.519164488,2LL-1930,NULL,NULL,NULL,2022-03-05,NULL,TLM,800,5,manual
BR14505,BR14505,BR14,วัดเลียบ,BR,500,1/1,แขวนเสา,13.7623357149501,100.49395880635,LL-1386,ถ.พระอาทิตย์  ตรงข้าม FAO.,12000,380,2020-09-28,เจริญชัย,Network Transformer,1,1,manual
WL23508,WL23508,WL23,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7513771880875,100.497945421567,LL-1295,ถ.บำรุงเมือง  สี่กั๊กเสาชิงช้า,12000,380,1990-09-15,เจริญชัย,Network Transformer,1,1,manual
236200617,BKT1552,PPL41,บางกะปิ,NULL,150.0,400/5,แขวนเสา,13.761502,100.592524,2DD-8115,NULL,NULL,NULL,2021-10-27,NULL,TLM,400,5,manual
236200872,KTT0020,EM413,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.7235137070948,100.577184729814,4LL-4677,NULL,NULL,NULL,2024-05-18,NULL,TLM,800,5,manual
236200573,KTT0886,SAM13,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.735936,100.520637,2EE-9530,NULL,NULL,NULL,2021-06-29,NULL,TLM,400,5,manual
236200800,KTT1215,NS436,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.714179164,100.545519107,4LL-4320,NULL,NULL,NULL,2022-01-30,NULL,TLM,800,5,manual
236200395,BKT0301,BA435,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.736641673,100.621145502,4EE-8778,NULL,NULL,NULL,2021-11-15,NULL,TLM,800,5,manual
236201082,BKT0850,EM421,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.724227,100.579546,4EE-6317,NULL,NULL,NULL,2021-11-02,NULL,TLM,400,5,manual
WL26506,WL26506,WL26,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7405649942815,100.497183764121,LL-1297,ใกล้สะพานพระพุทธยอดฟ้า  ริมแม่น้ำเจ้าพระยา,12000,380,2012-09-18,เจริญชัย,Network Transformer,1,1,manual
WL11514,WL11514,WL11,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7419432116112,100.500523954335,LL-1344,ถ.จักรเพชร  หน้ากรมกสิกรรม,12000,380,2020-08-24,เจริญชัย,Network Transformer,1,1,manual
236201335,KTT0181,LN12,คลองเตย,NULL,300.0,800/5,นั่งร้าน,13.740176249,100.540691247,2JJ-1483,NULL,NULL,NULL,2022-06-19,NULL,TLM,800,5,manual
236200640,BKT1323,SV436,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.74028972,100.579931032,2EE-1469,NULL,NULL,NULL,2021-09-28,NULL,TLM,400,5,manual
236200778,KTT1099,SY13,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.731138,100.529891937,4LL-9184,NULL,NULL,NULL,2022-03-12,NULL,TLM,800,5,manual
SD22524,SD22524,SD22,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7378619874262,100.515446897663,LL-1219,ถ.โปลิศสภา  หน้าโรงพยาบาลหัวลำโพง(ข้างซี่ตรอง),12000,380,1993-05-14,เจริญชัย,Network Transformer,1,1,manual
236201221,BKT1365,PA418,บางกะปิ,NULL,750.0,2000/5,นั่งร้าน,13.740033,100.570451,4MM-267,NULL,NULL,NULL,2022-08-27,NULL,TLM,2000,5,manual
236200714,BKT2483,SV425,บางกะปิ,NULL,750.0,1400/5,นั่งร้าน,13.73516744,100.594815385155,2MM-791,NULL,NULL,NULL,2024-07-09,NULL,TLM,1400,5,manual
236201032,BKT0781,SG413,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.710198158,100.600263925,2EE-0101,NULL,NULL,NULL,2021-12-15,NULL,TLM,800,5,manual
BR24506,BR24506,BR24,วัดเลียบ,BR,500,1/1,แขวนเสา,13.7572867635062,100.515442688084,LL-1284,ถ.กรุงเกษม  หน้ากรมวิเทศสหการ,12000,380,2008-12-04,เจริญชัย,Network Transformer,1,1,manual
WL12502,WL12502,WL12,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7443839048284,100.502004414866,LL-1223,ถ.พาหุรัด  ใกล้แยก ถ.จักรเพชร,12000,380,1992-07-02,เจริญชัย,Network Transformer,1,1,manual
236200127,KTT0825,SA424,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.723278,100.568422,4EE-9704,NULL,NULL,NULL,2021-06-14,NULL,TLM,400,5,manual
236200357,KTT0881,SAM13,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.733638,100.519867,2EE-0389,NULL,NULL,NULL,2021-08-18,NULL,TLM,400,5,manual
236201675,KTT0230,NS414,คลองเตย,NULL,150.0,200/5,แขวนเสา,13.705991467,100.547817706,2CC-1046,KTTชำรุด,ไม่มี,น่าจะ 225,2022-03-18,NULL,TLM,200,5,manual
236200306,KTT0550,PK412,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.71270645,100.576999298,0,NULL,NULL,NULL,2022-01-16,NULL,TLM,800,5,manual
236200487,KTT0695,PM24,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.747088,100.524754,2EE-9717,NULL,NULL,NULL,2021-06-29,NULL,TLM,400,5,manual
236201064,BKT2136,BA432,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.733123,100.609699,2EE-6869,NULL,NULL,NULL,2021-12-14,NULL,TLM,800,5,manual
236201026,KTT0454,PI424,คลองเตย,NULL,300.0,800/5,นั่งร้าน,13.712856742,100.556910057,2JJ-928,NULL,NULL,NULL,2022-01-22,NULL,TLM,800,5,manual
SD33507,SD33507,SD33,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7443145229378,100.514146572409,LL-1202,ถ.มังกร  ใกล้ ถ.มิตรพันธ์  (นพวงษ์),12000,380,1990-10-18,เอกรัฐ,Network Transformer,1,1,manual
236200945,BKT2107,BA424,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.746151286,100.600740695,4EE-3421,NULL,NULL,NULL,2021-09-17,NULL,TLM,400,5,manual
236200165,KTT0120,KT422,คลองเตย,NULL,150.0,400/5,แขวนเสา,13.737715,100.551333,2DD-8602,NULL,NULL,NULL,2021-06-10,NULL,TLM,400,5,manual
236200040,KTT0475,PI428,คลองเตย,NULL,45.0,200/5,แขวนเสา,13.731993,100.559904,2BB-0280,NULL,NULL,NULL,2021-07-03,NULL,TLM,200,5,manual
WL24526,WL24526,NULL,วัดเลียบ,WL,NULL,1/1,NULL,13.7569020013354,100.496971665177,LL-1429,ตรอกเสถียรใกล้ตรอกศิริอำมาตย์ ถ.ตะนาว,NULL,NULL,NULL,NULL,Network Transformer,1,1,manual
236200145,KTT0325,NN418,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.744869,100.549278,0,NULL,NULL,NULL,2021-06-17,NULL,TLM,400,5,manual
236200521,KTT1177,WB424,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.747789,100.519662,2EE-8818,NULL,NULL,NULL,2021-08-23,NULL,TLM,400,5,manual
236200324,KTT0006,CL424,คลองเตย,NULL,300.0,800/5,แขวนเสา,13.74785,100.545169,2JJ-2573,NULL,NULL,NULL,2021-08-18,NULL,TLM,800,5,manual
WL22521,WL22521,WL22,วัดเลียบ,WL,500,1/1,ห้องหม้อแปลง,13.7501866593684,100.492368546072,LL-1353,ห้องหม้อแปลง 2 พระที่นั่งบรมพิมาน,12000,380,2020-03-27,ถิรไทย,Network Transformer,1,1,manual
236200935,BKT1275,SV425,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.739368491,100.595492092, 4EE-5622,NULL,NULL,NULL,2021-09-17,NULL,TLM,400,5,manual
BR12509,BR12509,BR12,วัดเลียบ,BR,500,1/1,แขวนเสา,13.7579926762444,100.514754245131,LL-1507,ถ.กรุงเกษม  ข้างกรมวิเทศสหการ,12000,380,2000-02-08,เอกรัฐ,Network Transformer,1,1,manual
236201599,BKT0760,PA424,บางกะปิ,NULL,750.0,1400/5,นั่งร้าน,13.735876755975,100.562631541943,0,NULL,NULL,NULL,2024-05-26,NULL,TLM,1400,5,manual
236201575,BKT2225,PPG42,บางกะปิ,NULL,500.0,1400/5,นั่งร้าน,13.733028295,100.575231056,2LL-1209,NULL,NULL,NULL,2022-08-31,NULL,TLM,1400,5,manual
236201548,KTT0883,SAM13,คลองเตย,NULL,1000.0,1400/5,นั่งร้าน,13.732705318,100.515788725,2NN-0626,NULL,NULL,NULL,2022-07-10,NULL,TLM,1400,5,manual
236200862,KTT0252,LN434,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.73192197,100.54780405,2LL-5193,NULL,NULL,NULL,2021-12-05,NULL,TLM,800,5,manual
236200184,KTT0311,NN416,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.742585,100.549895,2EE-6324,NULL,NULL,NULL,2021-06-16,NULL,TLM,400,5,manual
236200752,KTT0524,PI436,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.71125858,100.561170862,2LL-4003,NULL,NULL,NULL,2022-01-22,NULL,TLM,800,5,manual
236201356,KTT1183,WB424,คลองเตย,NULL,225.0,800/5,นั่งร้าน,13.748963801,100.519991175,2EE-0298,NULL,NULL,NULL,2022-03-20,NULL,TLM,800,5,manual
236200119,KTT0154,KT423,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.718759,100.544283,4EE-9604,NULL,NULL,NULL,2021-06-11,NULL,TLM,400,5,manual
236201586,KTT1097,SY13,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.730554988,100.531930335,2LL-5624,NULL,NULL,NULL,2022-03-12,NULL,TLM,800,5,manual
236200911,BKT1769,BA432,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.721822345,100.623600877,4EE-980,NULL,NULL,NULL,2021-09-23,NULL,TLM,400,5,manual
236200497,KTT0993,SU11,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.726688,100.520776,2EE-3144,NULL,NULL,NULL,2021-08-18,NULL,TLM,400,5,manual
SD21510,SD21510,SD21,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7382550328973,100.512475881693,LL-1340,ถ.เยาวราช  หน้าโรงพยาบาลเทียนฟ้า,12000,380,2020-07-25,เจริญชัย,Network Transformer,1,1,manual
236201314,KTT0259,LN435,คลองเตย,NULL,300.0,800/5,นั่งร้าน,13.736926593,100.546297169,2JJ-3513,NULL,NULL,NULL,2022-06-26,NULL,TLM,800,5,manual
236201653,KTT0712,PM433,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.741529142,100.532829977,2MM-1416,NULL,NULL,NULL,2022-06-04,NULL,TLM,1400,5,manual
236201167,BKT1625,BA432,บางกะปิ,NULL,750.0,1400/5,นั่งร้าน,13.740080584887,100.603149549496,2MM-064,NULL,NULL,NULL,2024-05-25,NULL,TLM,1400,5,manual
236200590,KTT1152,WB11,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.747083,100.53781,2EE-2077,NULL,NULL,NULL,2021-08-24,NULL,TLM,400,5,manual
236200950,BKT2287,BA432,บางกะปิ,NULL,500.0,400/5,แขวนเสา,13.72648846,100.6149643, 4EE-4890,NULL,NULL,NULL,2021-09-27,NULL,TLM,400,5,manual
236201110,BKT1226,SV418,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.727976,100.585604,2EE-3103,NULL,NULL,NULL,2021-11-04,NULL,TLM,400,5,manual
236201214,KTT0258,LN434,คลองเตย,NULL,300.0,800/5,นั่งร้าน,13.739643813,100.55047139,2JJ-4364,NULL,NULL,NULL,2022-05-14,NULL,TLM,800,5,manual
236200516,KTT1255,YK425,คลองเตย,NULL,150.0,400/5,แขวนเสา,13.724808,100.532211,2DD-4434,NULL,NULL,NULL,2021-06-26,NULL,TLM,400,5,manual
236201377,KTT0159,KT424,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.719907697,100.558021617,2MM-0713,NULL,NULL,NULL,2022-06-04,NULL,TLM,1400,5,manual
236201185,BKT0474,SG413,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.709365955,100.63435577,4EE-8207,NULL,NULL,NULL,2021-11-26,NULL,TLM,800,5,manual
BR11513,BR11513,BR11,วัดเลียบ,BR,500,1/1,แขวนเสา,13.7576527515562,100.508329940111,LL-1395,ถ.นครสวรรค์  ใกล้ ถ.กะออม,12000,380,2020-11-16,เจริญชัย,Network Transformer,1,1,manual
236200434,KTT0668,PM22,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.737841,100.522067,2EE-0210,NULL,NULL,NULL,2021-06-30,NULL,TLM,400,5,manual
236201127,BKT0341,BA435,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.729767153,100.616976307,4EE-7514,NULL,NULL,NULL,2021-11-18,NULL,TLM,800,5,manual
236201015,KTT0859,SAM12,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.734209596,100.525865771,2LL-5096,NULL,NULL,NULL,2021-12-19,NULL,TLM,800,5,manual
236201510,BKT2191,PA418,บางกะปิ,NULL,300.0,800/5,นั่งร้าน,13.74047639,100.568651379,2JJ-2657,NULL,NULL,NULL,2022-08-13,NULL,TLM,800,5,manual
236200307,KTT0476,PI428,คลองเตย,NULL,300.0,800/5,แขวนเสา,13.732327,100.559904,2JJ-6262,NULL,NULL,NULL,2021-07-03,NULL,TLM,800,5,manual
236201089,BKT1338,SV427,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.735726,100.583081,4EE-1562,NULL,NULL,NULL,2021-11-03,NULL,TLM,400,5,manual
236201046,BKT2519,EM414,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.73548176,100.5770735,2EE-0616,NULL,NULL,NULL,2021-11-09,NULL,TLM,400,5,manual
BR26519,BR26519,BR26,วัดเลียบ,BR,500,1/1,แขวนเสา,13.7595501058403,100.508794305176,LL-1266,ถ.จักรพรรดิพงษ์  ทางเข้าวัดโสมนัส,12000,380,2004-07-29,QTC,Network Transformer,1,1,manual
SD36501,SD36501,SD36,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7506784602909,100.513313315948,LL-0187,ใกล้ ซ.โรงเลี้ยงเด็ก  ถ.บำรุงเมือง,12000,380,1989-08-15,OSAKA,Network Transformer,1,1,manual
236201440,BKT1435,SV426,บางกะปิ,NULL,750.0,1400/5,นั่งร้าน,13.7504157156617,100.587454745667,2MM-0457,NULL,NULL,NULL,2024-05-26,NULL,TLM,1400,5,manual
